Id	Category Id	Category	Anatomic Site Id	Anatomic Site	Subsite Id	Subsite	Diagnosis Id	Diagnosis	Diagnosis Modifier Id	Diagnosis Modifier	Combined Diagnosis	Combined Diagnosis Id
1578SS93	C2	DISEASE	S88	VEIN	SS93	JUGULAR	D151	CARDIOVASCULAR DISEASE	DM338	SEPTIC THROMBOPHLEBITIS	CARDIOVASCULAR DISEASE \ SEPTIC THROMBOPHLEBITIS	CD548
1578SS87	C2	DISEASE	S88	VEIN	SS87	INFERIOR VENA CAVA	D151	CARDIOVASCULAR DISEASE	DM338	SEPTIC THROMBOPHLEBITIS	CARDIOVASCULAR DISEASE \ SEPTIC THROMBOPHLEBITIS	CD548
1578SS58	C2	DISEASE	S88	VEIN	SS58	FEMORAL	D151	CARDIOVASCULAR DISEASE	DM338	SEPTIC THROMBOPHLEBITIS	CARDIOVASCULAR DISEASE \ SEPTIC THROMBOPHLEBITIS	CD548
318SS194	C2	DISEASE	S9	ARTERY	SS194	VERTEBRAL	D151	CARDIOVASCULAR DISEASE	DM338	SEPTIC THROMBOPHLEBITIS	CARDIOVASCULAR DISEASE \ SEPTIC THROMBOPHLEBITIS	CD548
318SS166	C2	DISEASE	S9	ARTERY	SS166	SMOOTH MUSCLE	D151	CARDIOVASCULAR DISEASE	DM338	SEPTIC THROMBOPHLEBITIS	CARDIOVASCULAR DISEASE \ SEPTIC THROMBOPHLEBITIS	CD548
318SS150	C2	DISEASE	S9	ARTERY	SS150	RENAL	D151	CARDIOVASCULAR DISEASE	DM338	SEPTIC THROMBOPHLEBITIS	CARDIOVASCULAR DISEASE \ SEPTIC THROMBOPHLEBITIS	CD548
318SS143	C2	DISEASE	S9	ARTERY	SS143	PULMONARY	D151	CARDIOVASCULAR DISEASE	DM338	SEPTIC THROMBOPHLEBITIS	CARDIOVASCULAR DISEASE \ SEPTIC THROMBOPHLEBITIS	CD548
318SS30	C2	DISEASE	S9	ARTERY	SS30	CEREBRAL	D151	CARDIOVASCULAR DISEASE	DM338	SEPTIC THROMBOPHLEBITIS	CARDIOVASCULAR DISEASE \ SEPTIC THROMBOPHLEBITIS	CD548
318SS28	C2	DISEASE	S9	ARTERY	SS28	CEREBELLAR	D151	CARDIOVASCULAR DISEASE	DM338	SEPTIC THROMBOPHLEBITIS	CARDIOVASCULAR DISEASE \ SEPTIC THROMBOPHLEBITIS	CD548
318SS26	C2	DISEASE	S9	ARTERY	SS26	CAROTID	D151	CARDIOVASCULAR DISEASE	DM338	SEPTIC THROMBOPHLEBITIS	CARDIOVASCULAR DISEASE \ SEPTIC THROMBOPHLEBITIS	CD548
318SS6	C2	DISEASE	S9	ARTERY	SS6	AORTA	D151	CARDIOVASCULAR DISEASE	DM338	SEPTIC THROMBOPHLEBITIS	CARDIOVASCULAR DISEASE \ SEPTIC THROMBOPHLEBITIS	CD548
1579SS173	C2	DISEASE	S88	VEIN	SS173	SUPERIOR VENA CAVA	D151	CARDIOVASCULAR DISEASE	DM339	THROMBOSIS	CARDIOVASCULAR DISEASE \ THROMBOSIS	CD549
1579SS150	C2	DISEASE	S88	VEIN	SS150	RENAL	D151	CARDIOVASCULAR DISEASE	DM339	THROMBOSIS	CARDIOVASCULAR DISEASE \ THROMBOSIS	CD549
1579SS93	C2	DISEASE	S88	VEIN	SS93	JUGULAR	D151	CARDIOVASCULAR DISEASE	DM339	THROMBOSIS	CARDIOVASCULAR DISEASE \ THROMBOSIS	CD549
1579SS87	C2	DISEASE	S88	VEIN	SS87	INFERIOR VENA CAVA	D151	CARDIOVASCULAR DISEASE	DM339	THROMBOSIS	CARDIOVASCULAR DISEASE \ THROMBOSIS	CD549
1579SS58	C2	DISEASE	S88	VEIN	SS58	FEMORAL	D151	CARDIOVASCULAR DISEASE	DM339	THROMBOSIS	CARDIOVASCULAR DISEASE \ THROMBOSIS	CD549
319SS194	C2	DISEASE	S9	ARTERY	SS194	VERTEBRAL	D151	CARDIOVASCULAR DISEASE	DM339	THROMBOSIS	CARDIOVASCULAR DISEASE \ THROMBOSIS	CD549
319SS166	C2	DISEASE	S9	ARTERY	SS166	SMOOTH MUSCLE	D151	CARDIOVASCULAR DISEASE	DM339	THROMBOSIS	CARDIOVASCULAR DISEASE \ THROMBOSIS	CD549
319SS150	C2	DISEASE	S9	ARTERY	SS150	RENAL	D151	CARDIOVASCULAR DISEASE	DM339	THROMBOSIS	CARDIOVASCULAR DISEASE \ THROMBOSIS	CD549
319SS143	C2	DISEASE	S9	ARTERY	SS143	PULMONARY	D151	CARDIOVASCULAR DISEASE	DM339	THROMBOSIS	CARDIOVASCULAR DISEASE \ THROMBOSIS	CD549
319SS30	C2	DISEASE	S9	ARTERY	SS30	CEREBRAL	D151	CARDIOVASCULAR DISEASE	DM339	THROMBOSIS	CARDIOVASCULAR DISEASE \ THROMBOSIS	CD549
319SS28	C2	DISEASE	S9	ARTERY	SS28	CEREBELLAR	D151	CARDIOVASCULAR DISEASE	DM339	THROMBOSIS	CARDIOVASCULAR DISEASE \ THROMBOSIS	CD549
319SS26	C2	DISEASE	S9	ARTERY	SS26	CAROTID	D151	CARDIOVASCULAR DISEASE	DM339	THROMBOSIS	CARDIOVASCULAR DISEASE \ THROMBOSIS	CD549
319SS6	C2	DISEASE	S9	ARTERY	SS6	AORTA	D151	CARDIOVASCULAR DISEASE	DM339	THROMBOSIS	CARDIOVASCULAR DISEASE \ THROMBOSIS	CD549
1580SS173	C2	DISEASE	S88	VEIN	SS173	SUPERIOR VENA CAVA	D151	CARDIOVASCULAR DISEASE	DM340	THROMBOSIS/EMBOLI	CARDIOVASCULAR DISEASE \ THROMBOSIS/EMBOLI	CD550
1580SS150	C2	DISEASE	S88	VEIN	SS150	RENAL	D151	CARDIOVASCULAR DISEASE	DM340	THROMBOSIS/EMBOLI	CARDIOVASCULAR DISEASE \ THROMBOSIS/EMBOLI	CD550
1580SS93	C2	DISEASE	S88	VEIN	SS93	JUGULAR	D151	CARDIOVASCULAR DISEASE	DM340	THROMBOSIS/EMBOLI	CARDIOVASCULAR DISEASE \ THROMBOSIS/EMBOLI	CD550
1580SS87	C2	DISEASE	S88	VEIN	SS87	INFERIOR VENA CAVA	D151	CARDIOVASCULAR DISEASE	DM340	THROMBOSIS/EMBOLI	CARDIOVASCULAR DISEASE \ THROMBOSIS/EMBOLI	CD550
1580SS58	C2	DISEASE	S88	VEIN	SS58	FEMORAL	D151	CARDIOVASCULAR DISEASE	DM340	THROMBOSIS/EMBOLI	CARDIOVASCULAR DISEASE \ THROMBOSIS/EMBOLI	CD550
320SS194	C2	DISEASE	S9	ARTERY	SS194	VERTEBRAL	D151	CARDIOVASCULAR DISEASE	DM340	THROMBOSIS/EMBOLI	CARDIOVASCULAR DISEASE \ THROMBOSIS/EMBOLI	CD550
320SS166	C2	DISEASE	S9	ARTERY	SS166	SMOOTH MUSCLE	D151	CARDIOVASCULAR DISEASE	DM340	THROMBOSIS/EMBOLI	CARDIOVASCULAR DISEASE \ THROMBOSIS/EMBOLI	CD550
320SS150	C2	DISEASE	S9	ARTERY	SS150	RENAL	D151	CARDIOVASCULAR DISEASE	DM340	THROMBOSIS/EMBOLI	CARDIOVASCULAR DISEASE \ THROMBOSIS/EMBOLI	CD550
320SS143	C2	DISEASE	S9	ARTERY	SS143	PULMONARY	D151	CARDIOVASCULAR DISEASE	DM340	THROMBOSIS/EMBOLI	CARDIOVASCULAR DISEASE \ THROMBOSIS/EMBOLI	CD550
320SS30	C2	DISEASE	S9	ARTERY	SS30	CEREBRAL	D151	CARDIOVASCULAR DISEASE	DM340	THROMBOSIS/EMBOLI	CARDIOVASCULAR DISEASE \ THROMBOSIS/EMBOLI	CD550
320SS28	C2	DISEASE	S9	ARTERY	SS28	CEREBELLAR	D151	CARDIOVASCULAR DISEASE	DM340	THROMBOSIS/EMBOLI	CARDIOVASCULAR DISEASE \ THROMBOSIS/EMBOLI	CD550
320SS26	C2	DISEASE	S9	ARTERY	SS26	CAROTID	D151	CARDIOVASCULAR DISEASE	DM340	THROMBOSIS/EMBOLI	CARDIOVASCULAR DISEASE \ THROMBOSIS/EMBOLI	CD550
320SS6	C2	DISEASE	S9	ARTERY	SS6	AORTA	D151	CARDIOVASCULAR DISEASE	DM340	THROMBOSIS/EMBOLI	CARDIOVASCULAR DISEASE \ THROMBOSIS/EMBOLI	CD550
1581SS173	C2	DISEASE	S88	VEIN	SS173	SUPERIOR VENA CAVA	D151	CARDIOVASCULAR DISEASE	DM341	VARIX	CARDIOVASCULAR DISEASE \ VARIX	CD551
1581SS150	C2	DISEASE	S88	VEIN	SS150	RENAL	D151	CARDIOVASCULAR DISEASE	DM341	VARIX	CARDIOVASCULAR DISEASE \ VARIX	CD551
1581SS93	C2	DISEASE	S88	VEIN	SS93	JUGULAR	D151	CARDIOVASCULAR DISEASE	DM341	VARIX	CARDIOVASCULAR DISEASE \ VARIX	CD551
1581SS87	C2	DISEASE	S88	VEIN	SS87	INFERIOR VENA CAVA	D151	CARDIOVASCULAR DISEASE	DM341	VARIX	CARDIOVASCULAR DISEASE \ VARIX	CD551
1581SS58	C2	DISEASE	S88	VEIN	SS58	FEMORAL	D151	CARDIOVASCULAR DISEASE	DM341	VARIX	CARDIOVASCULAR DISEASE \ VARIX	CD551
685SS1	C2	DISEASE	S7	ESOPHAGUS	SS1	NONE	D151	CARDIOVASCULAR DISEASE	DM341	VARIX	CARDIOVASCULAR DISEASE \ VARIX	CD551
685SS71	C2	DISEASE	S7	ESOPHAGUS	SS71	GI JUNCTION	D151	CARDIOVASCULAR DISEASE	DM341	VARIX	CARDIOVASCULAR DISEASE \ VARIX	CD551
685SS56	C2	DISEASE	S7	ESOPHAGUS	SS56	EPITHELIUM	D151	CARDIOVASCULAR DISEASE	DM341	VARIX	CARDIOVASCULAR DISEASE \ VARIX	CD551
321SS194	C2	DISEASE	S9	ARTERY	SS194	VERTEBRAL	D151	CARDIOVASCULAR DISEASE	DM341	VARIX	CARDIOVASCULAR DISEASE \ VARIX	CD551
321SS166	C2	DISEASE	S9	ARTERY	SS166	SMOOTH MUSCLE	D151	CARDIOVASCULAR DISEASE	DM341	VARIX	CARDIOVASCULAR DISEASE \ VARIX	CD551
321SS150	C2	DISEASE	S9	ARTERY	SS150	RENAL	D151	CARDIOVASCULAR DISEASE	DM341	VARIX	CARDIOVASCULAR DISEASE \ VARIX	CD551
321SS143	C2	DISEASE	S9	ARTERY	SS143	PULMONARY	D151	CARDIOVASCULAR DISEASE	DM341	VARIX	CARDIOVASCULAR DISEASE \ VARIX	CD551
321SS30	C2	DISEASE	S9	ARTERY	SS30	CEREBRAL	D151	CARDIOVASCULAR DISEASE	DM341	VARIX	CARDIOVASCULAR DISEASE \ VARIX	CD551
321SS28	C2	DISEASE	S9	ARTERY	SS28	CEREBELLAR	D151	CARDIOVASCULAR DISEASE	DM341	VARIX	CARDIOVASCULAR DISEASE \ VARIX	CD551
321SS26	C2	DISEASE	S9	ARTERY	SS26	CAROTID	D151	CARDIOVASCULAR DISEASE	DM341	VARIX	CARDIOVASCULAR DISEASE \ VARIX	CD551
321SS6	C2	DISEASE	S9	ARTERY	SS6	AORTA	D151	CARDIOVASCULAR DISEASE	DM341	VARIX	CARDIOVASCULAR DISEASE \ VARIX	CD551
1582SS173	C2	DISEASE	S88	VEIN	SS173	SUPERIOR VENA CAVA	D151	CARDIOVASCULAR DISEASE	DM342	VASCULITIS	CARDIOVASCULAR DISEASE \ VASCULITIS	CD552
1582SS150	C2	DISEASE	S88	VEIN	SS150	RENAL	D151	CARDIOVASCULAR DISEASE	DM342	VASCULITIS	CARDIOVASCULAR DISEASE \ VASCULITIS	CD552
1582SS93	C2	DISEASE	S88	VEIN	SS93	JUGULAR	D151	CARDIOVASCULAR DISEASE	DM342	VASCULITIS	CARDIOVASCULAR DISEASE \ VASCULITIS	CD552
1582SS87	C2	DISEASE	S88	VEIN	SS87	INFERIOR VENA CAVA	D151	CARDIOVASCULAR DISEASE	DM342	VASCULITIS	CARDIOVASCULAR DISEASE \ VASCULITIS	CD552
1582SS58	C2	DISEASE	S88	VEIN	SS58	FEMORAL	D151	CARDIOVASCULAR DISEASE	DM342	VASCULITIS	CARDIOVASCULAR DISEASE \ VASCULITIS	CD552
322SS194	C2	DISEASE	S9	ARTERY	SS194	VERTEBRAL	D151	CARDIOVASCULAR DISEASE	DM342	VASCULITIS	CARDIOVASCULAR DISEASE \ VASCULITIS	CD552
322SS166	C2	DISEASE	S9	ARTERY	SS166	SMOOTH MUSCLE	D151	CARDIOVASCULAR DISEASE	DM342	VASCULITIS	CARDIOVASCULAR DISEASE \ VASCULITIS	CD552
322SS150	C2	DISEASE	S9	ARTERY	SS150	RENAL	D151	CARDIOVASCULAR DISEASE	DM342	VASCULITIS	CARDIOVASCULAR DISEASE \ VASCULITIS	CD552
322SS143	C2	DISEASE	S9	ARTERY	SS143	PULMONARY	D151	CARDIOVASCULAR DISEASE	DM342	VASCULITIS	CARDIOVASCULAR DISEASE \ VASCULITIS	CD552
322SS30	C2	DISEASE	S9	ARTERY	SS30	CEREBRAL	D151	CARDIOVASCULAR DISEASE	DM342	VASCULITIS	CARDIOVASCULAR DISEASE \ VASCULITIS	CD552
322SS28	C2	DISEASE	S9	ARTERY	SS28	CEREBELLAR	D151	CARDIOVASCULAR DISEASE	DM342	VASCULITIS	CARDIOVASCULAR DISEASE \ VASCULITIS	CD552
322SS26	C2	DISEASE	S9	ARTERY	SS26	CAROTID	D151	CARDIOVASCULAR DISEASE	DM342	VASCULITIS	CARDIOVASCULAR DISEASE \ VASCULITIS	CD552
322SS6	C2	DISEASE	S9	ARTERY	SS6	AORTA	D151	CARDIOVASCULAR DISEASE	DM342	VASCULITIS	CARDIOVASCULAR DISEASE \ VASCULITIS	CD552
502SS192	C1	INDETERMINANT	S31	BRAIN	SS192	VENTRICLE	D230	CENTRAL NEUROCYTOMA	DM2		CENTRAL NEUROCYTOMA	CD553
502SS177	C1	INDETERMINANT	S31	BRAIN	SS177	THALAMUS	D230	CENTRAL NEUROCYTOMA	DM2		CENTRAL NEUROCYTOMA	CD553
502SS176	C1	INDETERMINANT	S31	BRAIN	SS176	TEMPORAL	D230	CENTRAL NEUROCYTOMA	DM2		CENTRAL NEUROCYTOMA	CD553
502SS126	C1	INDETERMINANT	S31	BRAIN	SS126	PARIETAL	D230	CENTRAL NEUROCYTOMA	DM2		CENTRAL NEUROCYTOMA	CD553
502SS119	C1	INDETERMINANT	S31	BRAIN	SS119	OCCIPITAL	D230	CENTRAL NEUROCYTOMA	DM2		CENTRAL NEUROCYTOMA	CD553
502SS82	C1	INDETERMINANT	S31	BRAIN	SS82	HYPOTHALAMUS	D230	CENTRAL NEUROCYTOMA	DM2		CENTRAL NEUROCYTOMA	CD553
502SS78	C1	INDETERMINANT	S31	BRAIN	SS78	HIPPOCAMPUS	D230	CENTRAL NEUROCYTOMA	DM2		CENTRAL NEUROCYTOMA	CD553
502SS67	C1	INDETERMINANT	S31	BRAIN	SS67	FRONTAL	D230	CENTRAL NEUROCYTOMA	DM2		CENTRAL NEUROCYTOMA	CD553
502SS49	C1	INDETERMINANT	S31	BRAIN	SS49	DURA/MENINGES	D230	CENTRAL NEUROCYTOMA	DM2		CENTRAL NEUROCYTOMA	CD553
502SS42	C1	INDETERMINANT	S31	BRAIN	SS42	CORTEX	D230	CENTRAL NEUROCYTOMA	DM2		CENTRAL NEUROCYTOMA	CD553
502SS40	C1	INDETERMINANT	S31	BRAIN	SS40	CORPUS CALLOSUM	D230	CENTRAL NEUROCYTOMA	DM2		CENTRAL NEUROCYTOMA	CD553
502SS35	C1	INDETERMINANT	S31	BRAIN	SS35	CHOROID PLEXUS	D230	CENTRAL NEUROCYTOMA	DM2		CENTRAL NEUROCYTOMA	CD553
502SS31	C1	INDETERMINANT	S31	BRAIN	SS31	CEREBRAL MENINGES	D230	CENTRAL NEUROCYTOMA	DM2		CENTRAL NEUROCYTOMA	CD553
502SS29	C1	INDETERMINANT	S31	BRAIN	SS29	CEREBELLUM	D230	CENTRAL NEUROCYTOMA	DM2		CENTRAL NEUROCYTOMA	CD553
502SS17	C1	INDETERMINANT	S31	BRAIN	SS17	BASAL GANGLIA	D230	CENTRAL NEUROCYTOMA	DM2		CENTRAL NEUROCYTOMA	CD553
2061							D230	CENTRAL NEUROCYTOMA	DM2		CENTRAL NEUROCYTOMA	CD553
631SS53	C5	PRE-INVASIVE NEOPLASIA	S62	CERVIX	SS53	ENDOCERVIX	D152	CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) OR SQUAMOUS INTRAEPITHELIAL LESION (SIL)	DM343	ANY GRADE WITH HPV	CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) OR SQUAMOUS INTRAEPITHELIAL LESION (SIL) \ ANY GRADE WITH HPV	CD554
631SS51	C5	PRE-INVASIVE NEOPLASIA	S62	CERVIX	SS51	ECTOCERVIX	D152	CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) OR SQUAMOUS INTRAEPITHELIAL LESION (SIL)	DM343	ANY GRADE WITH HPV	CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) OR SQUAMOUS INTRAEPITHELIAL LESION (SIL) \ ANY GRADE WITH HPV	CD554
631SS50	C5	PRE-INVASIVE NEOPLASIA	S62	CERVIX	SS50	ECTO/ENDOCERVICAL JUNCTION	D152	CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) OR SQUAMOUS INTRAEPITHELIAL LESION (SIL)	DM343	ANY GRADE WITH HPV	CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) OR SQUAMOUS INTRAEPITHELIAL LESION (SIL) \ ANY GRADE WITH HPV	CD554
632SS53	C5	PRE-INVASIVE NEOPLASIA	S62	CERVIX	SS53	ENDOCERVIX	D152	CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) OR SQUAMOUS INTRAEPITHELIAL LESION (SIL)	DM344	MILD (CIN I) OR LOW GRADE (LGSIL)	CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) OR SQUAMOUS INTRAEPITHELIAL LESION (SIL) \ MILD (CIN I) OR LOW GRADE (LGSIL)	CD555
632SS51	C5	PRE-INVASIVE NEOPLASIA	S62	CERVIX	SS51	ECTOCERVIX	D152	CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) OR SQUAMOUS INTRAEPITHELIAL LESION (SIL)	DM344	MILD (CIN I) OR LOW GRADE (LGSIL)	CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) OR SQUAMOUS INTRAEPITHELIAL LESION (SIL) \ MILD (CIN I) OR LOW GRADE (LGSIL)	CD555
632SS50	C5	PRE-INVASIVE NEOPLASIA	S62	CERVIX	SS50	ECTO/ENDOCERVICAL JUNCTION	D152	CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) OR SQUAMOUS INTRAEPITHELIAL LESION (SIL)	DM344	MILD (CIN I) OR LOW GRADE (LGSIL)	CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) OR SQUAMOUS INTRAEPITHELIAL LESION (SIL) \ MILD (CIN I) OR LOW GRADE (LGSIL)	CD555
633SS53	C5	PRE-INVASIVE NEOPLASIA	S62	CERVIX	SS53	ENDOCERVIX	D152	CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) OR SQUAMOUS INTRAEPITHELIAL LESION (SIL)	DM345	MODERATE (CIN II) OR HIGH GRADE (HGSIL)	CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) OR SQUAMOUS INTRAEPITHELIAL LESION (SIL) \ MODERATE (CIN II) OR HIGH GRADE (HGSIL)	CD556
633SS51	C5	PRE-INVASIVE NEOPLASIA	S62	CERVIX	SS51	ECTOCERVIX	D152	CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) OR SQUAMOUS INTRAEPITHELIAL LESION (SIL)	DM345	MODERATE (CIN II) OR HIGH GRADE (HGSIL)	CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) OR SQUAMOUS INTRAEPITHELIAL LESION (SIL) \ MODERATE (CIN II) OR HIGH GRADE (HGSIL)	CD556
633SS50	C5	PRE-INVASIVE NEOPLASIA	S62	CERVIX	SS50	ECTO/ENDOCERVICAL JUNCTION	D152	CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) OR SQUAMOUS INTRAEPITHELIAL LESION (SIL)	DM345	MODERATE (CIN II) OR HIGH GRADE (HGSIL)	CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) OR SQUAMOUS INTRAEPITHELIAL LESION (SIL) \ MODERATE (CIN II) OR HIGH GRADE (HGSIL)	CD556
634SS53	C5	PRE-INVASIVE NEOPLASIA	S62	CERVIX	SS53	ENDOCERVIX	D152	CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) OR SQUAMOUS INTRAEPITHELIAL LESION (SIL)	DM346	SEVERE (CIN III) OR HIGH GRADE (HGSIL)	CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) OR SQUAMOUS INTRAEPITHELIAL LESION (SIL) \ SEVERE (CIN III) OR HIGH GRADE (HGSIL)	CD557
634SS51	C5	PRE-INVASIVE NEOPLASIA	S62	CERVIX	SS51	ECTOCERVIX	D152	CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) OR SQUAMOUS INTRAEPITHELIAL LESION (SIL)	DM346	SEVERE (CIN III) OR HIGH GRADE (HGSIL)	CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) OR SQUAMOUS INTRAEPITHELIAL LESION (SIL) \ SEVERE (CIN III) OR HIGH GRADE (HGSIL)	CD557
634SS50	C5	PRE-INVASIVE NEOPLASIA	S62	CERVIX	SS50	ECTO/ENDOCERVICAL JUNCTION	D152	CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) OR SQUAMOUS INTRAEPITHELIAL LESION (SIL)	DM346	SEVERE (CIN III) OR HIGH GRADE (HGSIL)	CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN) OR SQUAMOUS INTRAEPITHELIAL LESION (SIL) \ SEVERE (CIN III) OR HIGH GRADE (HGSIL)	CD557
818SS1	C6	MALIGNANT	S39	LIVER	SS1	NONE	D153	CHOLANGIOCARCINOMA	DM347	INTRAHEPATIC	CHOLANGIOCARCINOMA \ INTRAHEPATIC	CD559
1456SS1	C6	MALIGNANT	S42	TESTIS	SS1	NONE	D231	CHORIOCARCINOMA	DM2		CHORIOCARCINOMA	CD560
1028SS137	C6	MALIGNANT	S35	OVARY	SS137	PERITONEAL COVERING INTACT	D231	CHORIOCARCINOMA	DM2		CHORIOCARCINOMA	CD560
1028SS52	C6	MALIGNANT	S35	OVARY	SS52	EGGS PRESENT	D231	CHORIOCARCINOMA	DM2		CHORIOCARCINOMA	CD560
1028SS80	C6	MALIGNANT	S35	OVARY	SS80	HYLUM	D231	CHORIOCARCINOMA	DM2		CHORIOCARCINOMA	CD560
1028SS42	C6	MALIGNANT	S35	OVARY	SS42	CORTEX	D231	CHORIOCARCINOMA	DM2		CHORIOCARCINOMA	CD560
1028SS41	C6	MALIGNANT	S35	OVARY	SS41	CORPUS LUTEUM	D231	CHORIOCARCINOMA	DM2		CHORIOCARCINOMA	CD560
1784							D231	CHORIOCARCINOMA	DM2		CHORIOCARCINOMA	CD560
1915							D232	CHOROID PLEXUS PAPILLOMA	DM2		CHOROID PLEXUS PAPILLOMA	CD561
503SS192	C7	BENIGN	S31	BRAIN	SS192	VENTRICLE	D232	CHOROID PLEXUS PAPILLOMA	DM2		CHOROID PLEXUS PAPILLOMA	CD561
503SS177	C7	BENIGN	S31	BRAIN	SS177	THALAMUS	D232	CHOROID PLEXUS PAPILLOMA	DM2		CHOROID PLEXUS PAPILLOMA	CD561
503SS176	C7	BENIGN	S31	BRAIN	SS176	TEMPORAL	D232	CHOROID PLEXUS PAPILLOMA	DM2		CHOROID PLEXUS PAPILLOMA	CD561
503SS126	C7	BENIGN	S31	BRAIN	SS126	PARIETAL	D232	CHOROID PLEXUS PAPILLOMA	DM2		CHOROID PLEXUS PAPILLOMA	CD561
503SS119	C7	BENIGN	S31	BRAIN	SS119	OCCIPITAL	D232	CHOROID PLEXUS PAPILLOMA	DM2		CHOROID PLEXUS PAPILLOMA	CD561
503SS82	C7	BENIGN	S31	BRAIN	SS82	HYPOTHALAMUS	D232	CHOROID PLEXUS PAPILLOMA	DM2		CHOROID PLEXUS PAPILLOMA	CD561
503SS78	C7	BENIGN	S31	BRAIN	SS78	HIPPOCAMPUS	D232	CHOROID PLEXUS PAPILLOMA	DM2		CHOROID PLEXUS PAPILLOMA	CD561
503SS67	C7	BENIGN	S31	BRAIN	SS67	FRONTAL	D232	CHOROID PLEXUS PAPILLOMA	DM2		CHOROID PLEXUS PAPILLOMA	CD561
503SS49	C7	BENIGN	S31	BRAIN	SS49	DURA/MENINGES	D232	CHOROID PLEXUS PAPILLOMA	DM2		CHOROID PLEXUS PAPILLOMA	CD561
503SS42	C7	BENIGN	S31	BRAIN	SS42	CORTEX	D232	CHOROID PLEXUS PAPILLOMA	DM2		CHOROID PLEXUS PAPILLOMA	CD561
503SS40	C7	BENIGN	S31	BRAIN	SS40	CORPUS CALLOSUM	D232	CHOROID PLEXUS PAPILLOMA	DM2		CHOROID PLEXUS PAPILLOMA	CD561
503SS35	C7	BENIGN	S31	BRAIN	SS35	CHOROID PLEXUS	D232	CHOROID PLEXUS PAPILLOMA	DM2		CHOROID PLEXUS PAPILLOMA	CD561
503SS31	C7	BENIGN	S31	BRAIN	SS31	CEREBRAL MENINGES	D232	CHOROID PLEXUS PAPILLOMA	DM2		CHOROID PLEXUS PAPILLOMA	CD561
503SS29	C7	BENIGN	S31	BRAIN	SS29	CEREBELLUM	D232	CHOROID PLEXUS PAPILLOMA	DM2		CHOROID PLEXUS PAPILLOMA	CD561
503SS17	C7	BENIGN	S31	BRAIN	SS17	BASAL GANGLIA	D232	CHOROID PLEXUS PAPILLOMA	DM2		CHOROID PLEXUS PAPILLOMA	CD561
986SS181	C5	PRE-INVASIVE NEOPLASIA	S51	ORAL CAVITY	SS181	TONGUE	D233	CIS (CARCINOMA IN SITU)	DM2		CIS (CARCINOMA IN SITU)	CD562
986SS167	C5	PRE-INVASIVE NEOPLASIA	S51	ORAL CAVITY	SS167	SOFT PALATE	D233	CIS (CARCINOMA IN SITU)	DM2		CIS (CARCINOMA IN SITU)	CD562
986SS139	C5	PRE-INVASIVE NEOPLASIA	S51	ORAL CAVITY	SS139	PHARYNX	D233	CIS (CARCINOMA IN SITU)	DM2		CIS (CARCINOMA IN SITU)	CD562
986SS121	C5	PRE-INVASIVE NEOPLASIA	S51	ORAL CAVITY	SS121	OROPHARYNX	D233	CIS (CARCINOMA IN SITU)	DM2		CIS (CARCINOMA IN SITU)	CD562
986SS100	C5	PRE-INVASIVE NEOPLASIA	S51	ORAL CAVITY	SS100	LIP	D233	CIS (CARCINOMA IN SITU)	DM2		CIS (CARCINOMA IN SITU)	CD562
986SS75	C5	PRE-INVASIVE NEOPLASIA	S51	ORAL CAVITY	SS75	HARD PALATE	D233	CIS (CARCINOMA IN SITU)	DM2		CIS (CARCINOMA IN SITU)	CD562
986SS72	C5	PRE-INVASIVE NEOPLASIA	S51	ORAL CAVITY	SS72	GINGIVA	D233	CIS (CARCINOMA IN SITU)	DM2		CIS (CARCINOMA IN SITU)	CD562
986SS55	C5	PRE-INVASIVE NEOPLASIA	S51	ORAL CAVITY	SS55	EPIGLOTTIS	D233	CIS (CARCINOMA IN SITU)	DM2		CIS (CARCINOMA IN SITU)	CD562
2178SS157	C5	PRE-INVASIVE NEOPLASIA	S1	SKIN	SS157	SEBACEOUS GLAND	D233	CIS (CARCINOMA IN SITU)	DM2		CIS (CARCINOMA IN SITU)	CD562
