Id	Cat Id	Category	AS Id	Anatomic Site	SubS Id	Subsite	DX Id	Diagnosis
1213SS110	C6	MALIGNANT	S97	SALIVARY GLAND	SS110	MINOR SALIVARY GLANDS	D506	CARCINOMA \ POLYMORPHOUS LOW-GRADE
68	C6	MALIGNANT					D506	CARCINOMA \ POLYMORPHOUS LOW-GRADE
1118SS1	C6	MALIGNANT	S45	PERITONEUM	SS1	NONE	D507	CARCINOMA \ PRIMARY PERITONEAL
956SS141	C6	MALIGNANT	S61	MESOTHELIUM	SS141	PLEURAL	D507	CARCINOMA \ PRIMARY PERITONEAL
956SS135	C6	MALIGNANT	S61	MESOTHELIUM	SS135	PERITONEAL	D507	CARCINOMA \ PRIMARY PERITONEAL
1151SS183	C6	MALIGNANT	S14	PROSTATE	SS183	TRANSITIONAL ZONE	D508	CARCINOMA \ PROSTATIC DUCT
1151SS138	C6	MALIGNANT	S14	PROSTATE	SS138	PERIURETHRAL AREA	D508	CARCINOMA \ PROSTATIC DUCT
1151SS134	C6	MALIGNANT	S14	PROSTATE	SS134	PERIPHERAL ZONE	D508	CARCINOMA \ PROSTATIC DUCT
1214SS172	C6	MALIGNANT	S97	SALIVARY GLAND	SS172	SUBMAXILLARY GLAND	D509	CARCINOMA \ SALIVARY DUCT
1214SS171	C6	MALIGNANT	S97	SALIVARY GLAND	SS171	SUBMANDIBULAR GLAND	D509	CARCINOMA \ SALIVARY DUCT
1214SS170	C6	MALIGNANT	S97	SALIVARY GLAND	SS170	SUBLINGUAL GLAND	D509	CARCINOMA \ SALIVARY DUCT
1214SS127	C6	MALIGNANT	S97	SALIVARY GLAND	SS127	PAROTID	D509	CARCINOMA \ SALIVARY DUCT
1214SS110	C6	MALIGNANT	S97	SALIVARY GLAND	SS110	MINOR SALIVARY GLANDS	D509	CARCINOMA \ SALIVARY DUCT
984SS181	C6	MALIGNANT	S51	ORAL CAVITY	SS181	TONGUE	D510	CARCINOMA \ SALIVARY GLAND SUBTYPE
984SS167	C6	MALIGNANT	S51	ORAL CAVITY	SS167	SOFT PALATE	D510	CARCINOMA \ SALIVARY GLAND SUBTYPE
984SS139	C6	MALIGNANT	S51	ORAL CAVITY	SS139	PHARYNX	D510	CARCINOMA \ SALIVARY GLAND SUBTYPE
984SS121	C6	MALIGNANT	S51	ORAL CAVITY	SS121	OROPHARYNX	D510	CARCINOMA \ SALIVARY GLAND SUBTYPE
984SS100	C6	MALIGNANT	S51	ORAL CAVITY	SS100	LIP	D510	CARCINOMA \ SALIVARY GLAND SUBTYPE
984SS75	C6	MALIGNANT	S51	ORAL CAVITY	SS75	HARD PALATE	D510	CARCINOMA \ SALIVARY GLAND SUBTYPE
984SS72	C6	MALIGNANT	S51	ORAL CAVITY	SS72	GINGIVA	D510	CARCINOMA \ SALIVARY GLAND SUBTYPE
984SS55	C6	MALIGNANT	S51	ORAL CAVITY	SS55	EPIGLOTTIS	D510	CARCINOMA \ SALIVARY GLAND SUBTYPE
867SS125	C6	MALIGNANT	S94	LUNG	SS125	PARENCHYMAL	D510	CARCINOMA \ SALIVARY GLAND SUBTYPE
579SS164	C6	MALIGNANT	S20	BREAST	SS164	SKIN	D510	CARCINOMA \ SALIVARY GLAND SUBTYPE
579SS118	C6	MALIGNANT	S20	BREAST	SS118	NIPPLE	D510	CARCINOMA \ SALIVARY GLAND SUBTYPE
579SS114	C6	MALIGNANT	S20	BREAST	SS114	"MUSCLE, SKELETAL"	D510	CARCINOMA \ SALIVARY GLAND SUBTYPE
1152SS183	C6	MALIGNANT	S14	PROSTATE	SS183	TRANSITIONAL ZONE	D511	CARCINOMA \ SARCOMATOID
1152SS138	C6	MALIGNANT	S14	PROSTATE	SS138	PERIURETHRAL AREA	D511	CARCINOMA \ SARCOMATOID
1152SS134	C6	MALIGNANT	S14	PROSTATE	SS134	PERIPHERAL ZONE	D511	CARCINOMA \ SARCOMATOID
2416SS164	C6	MALIGNANT	S20	BREAST	SS164	SKIN	D511	CARCINOMA \ SARCOMATOID
2416SS118	C6	MALIGNANT	S20	BREAST	SS118	NIPPLE	D511	CARCINOMA \ SARCOMATOID
2416SS114	C6	MALIGNANT	S20	BREAST	SS114	"MUSCLE, SKELETAL"	D511	CARCINOMA \ SARCOMATOID
2415SS166	C6	MALIGNANT	S60	APPENDIX	SS166	SMOOTH MUSCLE	D511	CARCINOMA \ SARCOMATOID
2414SS157	C6	MALIGNANT	S1	SKIN	SS157	SEBACEOUS GLAND	D511	CARCINOMA \ SARCOMATOID
2414SS156	C6	MALIGNANT	S1	SKIN	SS156	SCALP	D511	CARCINOMA \ SARCOMATOID
2414SS98	C6	MALIGNANT	S1	SKIN	SS98	LEG	D511	CARCINOMA \ SARCOMATOID
2414SS73	C6	MALIGNANT	S1	SKIN	SS73	GLANDS	D511	CARCINOMA \ SARCOMATOID
2414SS66	C6	MALIGNANT	S1	SKIN	SS66	FOREHEAD	D511	CARCINOMA \ SARCOMATOID
2414SS65	C6	MALIGNANT	S1	SKIN	SS65	FOOT	D511	CARCINOMA \ SARCOMATOID
2414SS57	C6	MALIGNANT	S1	SKIN	SS57	EYELID	D511	CARCINOMA \ SARCOMATOID
2414SS19	C6	MALIGNANT	S1	SKIN	SS19	BREAST	D511	CARCINOMA \ SARCOMATOID
2414SS8	C6	MALIGNANT	S1	SKIN	SS8	ARM	D511	CARCINOMA \ SARCOMATOID
2414SS2	C6	MALIGNANT	S1	SKIN	SS2	ABDOMINAL	D511	CARCINOMA \ SARCOMATOID
2413SS1	C6	MALIGNANT	S72	NASOPHARYNX	SS1	NONE	D511	CARCINOMA \ SARCOMATOID
2412SS197	C6	MALIGNANT	S84	LARYNX	SS197	VOCAL CORD	D511	CARCINOMA \ SARCOMATOID
2412SS113	C6	MALIGNANT	S84	LARYNX	SS113	MUSCLE	D511	CARCINOMA \ SARCOMATOID
2407SS1	C6	MALIGNANT	S15	PARATHYROID	SS1	NONE	D511	CARCINOMA \ SARCOMATOID
2406SS199	C6	MALIGNANT	S58	EYE	SS199	WHOLE GLOBE	D511	CARCINOMA \ SARCOMATOID
2406SS152	C6	MALIGNANT	S58	EYE	SS152	RETINA	D511	CARCINOMA \ SARCOMATOID
2406SS99	C6	MALIGNANT	S58	EYE	SS99	LENS	D511	CARCINOMA \ SARCOMATOID
2406SS97	C6	MALIGNANT	S58	EYE	SS97	LACRIMAL GLAND	D511	CARCINOMA \ SARCOMATOID
2406SS39	C6	MALIGNANT	S58	EYE	SS39	CORNEA	D511	CARCINOMA \ SARCOMATOID
2406SS37	C6	MALIGNANT	S58	EYE	SS37	CONJUNCTIVA	D511	CARCINOMA \ SARCOMATOID
2405SS1	C6	MALIGNANT	S98	AMPULLA OF VATER	SS1	NONE	D511	CARCINOMA \ SARCOMATOID
2404	C6	MALIGNANT	S46	TRACHEA / MAJOR BRONCHI			D511	CARCINOMA \ SARCOMATOID
2403SS186	C6	MALIGNANT	S67	COLON	SS186	TRANSVERSE - PROXIMAL	D511	CARCINOMA \ SARCOMATOID
2403SS185	C6	MALIGNANT	S67	COLON	SS185	TRANSVERSE - DISTAL	D511	CARCINOMA \ SARCOMATOID
2403SS184	C6	MALIGNANT	S67	COLON	SS184	TRANSVERSE	D511	CARCINOMA \ SARCOMATOID
2403SS166	C6	MALIGNANT	S67	COLON	SS166	SMOOTH MUSCLE	D511	CARCINOMA \ SARCOMATOID
2403SS161	C6	MALIGNANT	S67	COLON	SS161	SIGMOID	D511	CARCINOMA \ SARCOMATOID
2403SS45	C6	MALIGNANT	S67	COLON	SS45	DESCENDING	D511	CARCINOMA \ SARCOMATOID
2403SS36	C6	MALIGNANT	S67	COLON	SS36	COLON WALL	D511	CARCINOMA \ SARCOMATOID
2403SS27	C6	MALIGNANT	S67	COLON	SS27	CECUM	D511	CARCINOMA \ SARCOMATOID
2403SS10	C6	MALIGNANT	S67	COLON	SS10	ASCENDING	D511	CARCINOMA \ SARCOMATOID
2402SS1	C6	MALIGNANT	S39	LIVER	SS1	NONE	D511	CARCINOMA \ SARCOMATOID
2401SS166	C6	MALIGNANT	S100	STOMACH	SS166	SMOOTH MUSCLE	D511	CARCINOMA \ SARCOMATOID
2401SS147	C6	MALIGNANT	S100	STOMACH	SS147	PYLORUS	D511	CARCINOMA \ SARCOMATOID
2401SS145	C6	MALIGNANT	S100	STOMACH	SS145	PYLORIC SPHINCTER	D511	CARCINOMA \ SARCOMATOID
2401SS68	C6	MALIGNANT	S100	STOMACH	SS68	FUNDUS	D511	CARCINOMA \ SARCOMATOID
2401SS5	C6	MALIGNANT	S100	STOMACH	SS5	ANTRUM	D511	CARCINOMA \ SARCOMATOID
2401SS24	C6	MALIGNANT	S100	STOMACH	SS24	CARDIA	D511	CARCINOMA \ SARCOMATOID
2397SS63	C6	MALIGNANT	S93	FALLOPIAN TUBE	SS63	FIMBRIATED END	D511	CARCINOMA \ SARCOMATOID
2396SS53	C6	MALIGNANT	S62	CERVIX	SS53	ENDOCERVIX	D511	CARCINOMA \ SARCOMATOID
2396SS51	C6	MALIGNANT	S62	CERVIX	SS51	ECTOCERVIX	D511	CARCINOMA \ SARCOMATOID
2396SS50	C6	MALIGNANT	S62	CERVIX	SS50	ECTO/ENDOCERVICAL JUNCTION	D511	CARCINOMA \ SARCOMATOID
2394SS81	C6	MALIGNANT	S95	VAGINA	SS81	HYMEN	D511	CARCINOMA \ SARCOMATOID
2391SS175	C6	MALIGNANT	S24	PANCREAS	SS175	TAIL	D511	CARCINOMA \ SARCOMATOID
2391SS123	C6	MALIGNANT	S24	PANCREAS	SS123	PANCREATIC DUCT	D511	CARCINOMA \ SARCOMATOID
2390SS166	C6	MALIGNANT	S26	BLADDER	SS166	SMOOTH MUSCLE	D511	CARCINOMA \ SARCOMATOID
2390SS158	C6	MALIGNANT	S26	BLADDER	SS158	SEROSA	D511	CARCINOMA \ SARCOMATOID
2390SS112	C6	MALIGNANT	S26	BLADDER	SS112	MUCOSA	D511	CARCINOMA \ SARCOMATOID
2389	C6	MALIGNANT	S54	TONSIL			D511	CARCINOMA \ SARCOMATOID
2388SS172	C6	MALIGNANT	S97	SALIVARY GLAND	SS172	SUBMAXILLARY GLAND	D511	CARCINOMA \ SARCOMATOID
2388SS171	C6	MALIGNANT	S97	SALIVARY GLAND	SS171	SUBMANDIBULAR GLAND	D511	CARCINOMA \ SARCOMATOID
2388SS170	C6	MALIGNANT	S97	SALIVARY GLAND	SS170	SUBLINGUAL GLAND	D511	CARCINOMA \ SARCOMATOID
2388SS127	C6	MALIGNANT	S97	SALIVARY GLAND	SS127	PAROTID	D511	CARCINOMA \ SARCOMATOID
2388SS110	C6	MALIGNANT	S97	SALIVARY GLAND	SS110	MINOR SALIVARY GLANDS	D511	CARCINOMA \ SARCOMATOID
2387SS137	C6	MALIGNANT	S35	OVARY	SS137	PERITONEAL COVERING INTACT	D511	CARCINOMA \ SARCOMATOID
2387SS52	C6	MALIGNANT	S35	OVARY	SS52	EGGS PRESENT	D511	CARCINOMA \ SARCOMATOID
2387SS80	C6	MALIGNANT	S35	OVARY	SS80	HYLUM	D511	CARCINOMA \ SARCOMATOID
2387SS42	C6	MALIGNANT	S35	OVARY	SS42	CORTEX	D511	CARCINOMA \ SARCOMATOID
2387SS41	C6	MALIGNANT	S35	OVARY	SS41	CORPUS LUTEUM	D511	CARCINOMA \ SARCOMATOID
2386SS96	C6	MALIGNANT	S78	VULVA	SS96	LABIA MINOR	D511	CARCINOMA \ SARCOMATOID
2386SS95	C6	MALIGNANT	S78	VULVA	SS95	LABIA MAJOR	D511	CARCINOMA \ SARCOMATOID
2385SS1	C6	MALIGNANT	S7	ESOPHAGUS	SS1	NONE	D511	CARCINOMA \ SARCOMATOID
2385SS71	C6	MALIGNANT	S7	ESOPHAGUS	SS71	GI JUNCTION	D511	CARCINOMA \ SARCOMATOID
2385SS56	C6	MALIGNANT	S7	ESOPHAGUS	SS56	EPITHELIUM	D511	CARCINOMA \ SARCOMATOID
2383SS74	C6	MALIGNANT	S28	PENIS	SS74	GLANS	D511	CARCINOMA \ SARCOMATOID
2381SS101	C6	MALIGNANT	S73	THYROID	SS101	LOBE	D511	CARCINOMA \ SARCOMATOID
2381SS148	C6	MALIGNANT	S73	THYROID	SS148	PYRAMIDAL	D511	CARCINOMA \ SARCOMATOID
2381SS90	C6	MALIGNANT	S73	THYROID	SS90	ISTHMUS	D511	CARCINOMA \ SARCOMATOID
2380SS166	C6	MALIGNANT	S64	RECTUM	SS166	SMOOTH MUSCLE	D511	CARCINOMA \ SARCOMATOID
2378SS1	C6	MALIGNANT	S45	PERITONEUM	SS1	NONE	D511	CARCINOMA \ SARCOMATOID
2377SS105	C6	MALIGNANT	S85	THYMUS	SS105	MEDULLA	D511	CARCINOMA \ SARCOMATOID
2377SS42	C6	MALIGNANT	S85	THYMUS	SS42	CORTEX	D511	CARCINOMA \ SARCOMATOID
2376SS89	C6	MALIGNANT	S63	BRONCHUS	SS89	INTRAPULMONARY	D511	CARCINOMA \ SARCOMATOID
2375SS181	C6	MALIGNANT	S51	ORAL CAVITY	SS181	TONGUE	D511	CARCINOMA \ SARCOMATOID
2375SS167	C6	MALIGNANT	S51	ORAL CAVITY	SS167	SOFT PALATE	D511	CARCINOMA \ SARCOMATOID
2375SS139	C6	MALIGNANT	S51	ORAL CAVITY	SS139	PHARYNX	D511	CARCINOMA \ SARCOMATOID
2375SS121	C6	MALIGNANT	S51	ORAL CAVITY	SS121	OROPHARYNX	D511	CARCINOMA \ SARCOMATOID
2375SS100	C6	MALIGNANT	S51	ORAL CAVITY	SS100	LIP	D511	CARCINOMA \ SARCOMATOID
2375SS75	C6	MALIGNANT	S51	ORAL CAVITY	SS75	HARD PALATE	D511	CARCINOMA \ SARCOMATOID
2375SS72	C6	MALIGNANT	S51	ORAL CAVITY	SS72	GINGIVA	D511	CARCINOMA \ SARCOMATOID
2375SS55	C6	MALIGNANT	S51	ORAL CAVITY	SS55	EPIGLOTTIS	D511	CARCINOMA \ SARCOMATOID
2374SS125	C6	MALIGNANT	S94	LUNG	SS125	PARENCHYMAL	D511	CARCINOMA \ SARCOMATOID
2373SS44	C6	MALIGNANT	S87	BILE DUCT	SS44	CYSTIC BILE DUCT	D511	CARCINOMA \ SARCOMATOID
2372	C6	MALIGNANT					D511	CARCINOMA \ SARCOMATOID
2371SS105	C6	MALIGNANT	S80	ADRENAL	SS105	MEDULLA	D511	CARCINOMA \ SARCOMATOID
2371SS42	C6	MALIGNANT	S80	ADRENAL	SS42	CORTEX	D511	CARCINOMA \ SARCOMATOID
2370SS1	C6	MALIGNANT	S6	ANUS	SS1	NONE	D511	CARCINOMA \ SARCOMATOID
2367SS1	C6	MALIGNANT	S49	PITUITARY GLAND	SS1	NONE	D511	CARCINOMA \ SARCOMATOID
2366SS158	C6	MALIGNANT	S30	GALLBLADDER	SS158	SEROSA	D511	CARCINOMA \ SARCOMATOID
2366SS112	C6	MALIGNANT	S30	GALLBLADDER	SS112	MUCOSA	D511	CARCINOMA \ SARCOMATOID
2366SS69	C6	MALIGNANT	S30	GALLBLADDER	SS69	GALLBLADDER WALL	D511	CARCINOMA \ SARCOMATOID
2366SS18	C6	MALIGNANT	S30	GALLBLADDER	SS18	BILE	D511	CARCINOMA \ SARCOMATOID
2364SS166	C6	MALIGNANT	S70	UTERUS	SS166	SMOOTH MUSCLE	D511	CARCINOMA \ SARCOMATOID
2364SS136	C6	MALIGNANT	S70	UTERUS	SS136	PERITONEAL COVERING	D511	CARCINOMA \ SARCOMATOID
2364SS132	C6	MALIGNANT	S70	UTERUS	SS132	PERIMETRIUM	D511	CARCINOMA \ SARCOMATOID
2364SS115	C6	MALIGNANT	S70	UTERUS	SS115	MYOMETRIUM	D511	CARCINOMA \ SARCOMATOID
2364SS54	C6	MALIGNANT	S70	UTERUS	SS54	ENDOMETRIUM	D511	CARCINOMA \ SARCOMATOID
2363SS141	C6	MALIGNANT	S61	MESOTHELIUM	SS141	PLEURAL	D511	CARCINOMA \ SARCOMATOID
2363SS135	C6	MALIGNANT	S61	MESOTHELIUM	SS135	PERITONEAL	D511	CARCINOMA \ SARCOMATOID
2362SS1	C6	MALIGNANT	S11	URETER	SS1	NONE	D511	CARCINOMA \ SARCOMATOID
2361SS1	C6	MALIGNANT	S42	TESTIS	SS1	NONE	D511	CARCINOMA \ SARCOMATOID
773SS151	C6	MALIGNANT	S82	KIDNEY	SS151	RENAL PELVIS	D511	CARCINOMA \ SARCOMATOID
773SS105	C6	MALIGNANT	S82	KIDNEY	SS105	MEDULLA	D511	CARCINOMA \ SARCOMATOID
773SS42	C6	MALIGNANT	S82	KIDNEY	SS42	CORTEX	D511	CARCINOMA \ SARCOMATOID
1215SS172	C6	MALIGNANT	S97	SALIVARY GLAND	SS172	SUBMAXILLARY GLAND	D512	CARCINOMA \ SEBACEOUS
1215SS171	C6	MALIGNANT	S97	SALIVARY GLAND	SS171	SUBMANDIBULAR GLAND	D512	CARCINOMA \ SEBACEOUS
1215SS170	C6	MALIGNANT	S97	SALIVARY GLAND	SS170	SUBLINGUAL GLAND	D512	CARCINOMA \ SEBACEOUS
1215SS127	C6	MALIGNANT	S97	SALIVARY GLAND	SS127	PAROTID	D512	CARCINOMA \ SEBACEOUS
1215SS110	C6	MALIGNANT	S97	SALIVARY GLAND	SS110	MINOR SALIVARY GLANDS	D512	CARCINOMA \ SEBACEOUS
69	C6	MALIGNANT					D512	CARCINOMA \ SEBACEOUS
713SS63	C6	MALIGNANT	S93	FALLOPIAN TUBE	SS63	FIMBRIATED END	D513	CARCINOMA \ SEROUS
1429SS166	C6	MALIGNANT	S100	STOMACH	SS166	SMOOTH MUSCLE	D514	CARCINOMA \ SIGNET-RING CELL
1429SS147	C6	MALIGNANT	S100	STOMACH	SS147	PYLORUS	D514	CARCINOMA \ SIGNET-RING CELL
1429SS145	C6	MALIGNANT	S100	STOMACH	SS145	PYLORIC SPHINCTER	D514	CARCINOMA \ SIGNET-RING CELL
1429SS68	C6	MALIGNANT	S100	STOMACH	SS68	FUNDUS	D514	CARCINOMA \ SIGNET-RING CELL
1429SS5	C6	MALIGNANT	S100	STOMACH	SS5	ANTRUM	D514	CARCINOMA \ SIGNET-RING CELL
1429SS24	C6	MALIGNANT	S100	STOMACH	SS24	CARDIA	D514	CARCINOMA \ SIGNET-RING CELL
1313SS166	C6	MALIGNANT	S76	SMALL BOWEL	SS166	SMOOTH MUSCLE	D514	CARCINOMA \ SIGNET-RING CELL
1313SS91	C6	MALIGNANT	S76	SMALL BOWEL	SS91	JEJUNUM	D514	CARCINOMA \ SIGNET-RING CELL
1313SS85	C6	MALIGNANT	S76	SMALL BOWEL	SS85	ILEUM - PEYERS PATCH	D514	CARCINOMA \ SIGNET-RING CELL
1313SS84	C6	MALIGNANT	S76	SMALL BOWEL	SS84	ILEUM - ILEOCECAL JUNCTION/VALVE	D514	CARCINOMA \ SIGNET-RING CELL
1313SS83	C6	MALIGNANT	S76	SMALL BOWEL	SS83	ILEUM	D514	CARCINOMA \ SIGNET-RING CELL
1313SS48	C6	MALIGNANT	S76	SMALL BOWEL	SS48	DUODENUM	D514	CARCINOMA \ SIGNET-RING CELL
1177SS166	C6	MALIGNANT	S64	RECTUM	SS166	SMOOTH MUSCLE	D514	CARCINOMA \ SIGNET-RING CELL
1153SS183	C6	MALIGNANT	S14	PROSTATE	SS183	TRANSITIONAL ZONE	D514	CARCINOMA \ SIGNET-RING CELL
1153SS138	C6	MALIGNANT	S14	PROSTATE	SS138	PERIURETHRAL AREA	D514	CARCINOMA \ SIGNET-RING CELL
1153SS134	C6	MALIGNANT	S14	PROSTATE	SS134	PERIPHERAL ZONE	D514	CARCINOMA \ SIGNET-RING CELL
70	C6	MALIGNANT					D514	CARCINOMA \ SIGNET-RING CELL
1515	C6	MALIGNANT	S46	TRACHEA / MAJOR BRONCHI			D515	CARCINOMA \ SMALL CELL
1477SS105	C6	MALIGNANT	S85	THYMUS	SS105	MEDULLA	D515	CARCINOMA \ SMALL CELL
1477SS42	C6	MALIGNANT	S85	THYMUS	SS42	CORTEX	D515	CARCINOMA \ SMALL CELL
1314SS166	C6	MALIGNANT	S76	SMALL BOWEL	SS166	SMOOTH MUSCLE	D515	CARCINOMA \ SMALL CELL
1314SS91	C6	MALIGNANT	S76	SMALL BOWEL	SS91	JEJUNUM	D515	CARCINOMA \ SMALL CELL
1314SS85	C6	MALIGNANT	S76	SMALL BOWEL	SS85	ILEUM - PEYERS PATCH	D515	CARCINOMA \ SMALL CELL
1314SS84	C6	MALIGNANT	S76	SMALL BOWEL	SS84	ILEUM - ILEOCECAL JUNCTION/VALVE	D515	CARCINOMA \ SMALL CELL
1314SS83	C6	MALIGNANT	S76	SMALL BOWEL	SS83	ILEUM	D515	CARCINOMA \ SMALL CELL
1314SS48	C6	MALIGNANT	S76	SMALL BOWEL	SS48	DUODENUM	D515	CARCINOMA \ SMALL CELL
1216SS172	C6	MALIGNANT	S97	SALIVARY GLAND	SS172	SUBMAXILLARY GLAND	D515	CARCINOMA \ SMALL CELL
1216SS171	C6	MALIGNANT	S97	SALIVARY GLAND	SS171	SUBMANDIBULAR GLAND	D515	CARCINOMA \ SMALL CELL
1216SS170	C6	MALIGNANT	S97	SALIVARY GLAND	SS170	SUBLINGUAL GLAND	D515	CARCINOMA \ SMALL CELL
1216SS127	C6	MALIGNANT	S97	SALIVARY GLAND	SS127	PAROTID	D515	CARCINOMA \ SMALL CELL
1216SS110	C6	MALIGNANT	S97	SALIVARY GLAND	SS110	MINOR SALIVARY GLANDS	D515	CARCINOMA \ SMALL CELL
1154SS183	C6	MALIGNANT	S14	PROSTATE	SS183	TRANSITIONAL ZONE	D515	CARCINOMA \ SMALL CELL
1154SS138	C6	MALIGNANT	S14	PROSTATE	SS138	PERIURETHRAL AREA	D515	CARCINOMA \ SMALL CELL
1154SS134	C6	MALIGNANT	S14	PROSTATE	SS134	PERIPHERAL ZONE	D515	CARCINOMA \ SMALL CELL
868SS125	C6	MALIGNANT	S94	LUNG	SS125	PARENCHYMAL	D515	CARCINOMA \ SMALL CELL
1026SS137	C6	MALIGNANT	S35	OVARY	SS137	PERITONEAL COVERING INTACT	D515	CARCINOMA \ SMALL CELL
1026SS52	C6	MALIGNANT	S35	OVARY	SS52	EGGS PRESENT	D515	CARCINOMA \ SMALL CELL
1026SS80	C6	MALIGNANT	S35	OVARY	SS80	HYLUM	D515	CARCINOMA \ SMALL CELL
1026SS42	C6	MALIGNANT	S35	OVARY	SS42	CORTEX	D515	CARCINOMA \ SMALL CELL
1026SS41	C6	MALIGNANT	S35	OVARY	SS41	CORPUS LUTEUM	D515	CARCINOMA \ SMALL CELL
71	C6	MALIGNANT					D515	CARCINOMA \ SMALL CELL
580SS164	C6	MALIGNANT	S20	BREAST	SS164	SKIN	D516	CARCINOMA \ SPINDLE CELL METAPLASIA
580SS118	C6	MALIGNANT	S20	BREAST	SS118	NIPPLE	D516	CARCINOMA \ SPINDLE CELL METAPLASIA
580SS114	C6	MALIGNANT	S20	BREAST	SS114	"MUSCLE, SKELETAL"	D516	CARCINOMA \ SPINDLE CELL METAPLASIA
1601SS96	C6	MALIGNANT	S78	VULVA	SS96	LABIA MINOR	D517	CARCINOMA \ SQUAMOUS CELL
1601SS95	C6	MALIGNANT	S78	VULVA	SS95	LABIA MAJOR	D517	CARCINOMA \ SQUAMOUS CELL
1563SS81	C6	MALIGNANT	S95	VAGINA	SS81	HYMEN	D517	CARCINOMA \ SQUAMOUS CELL
1540SS166	C6	MALIGNANT	S70	UTERUS	SS166	SMOOTH MUSCLE	D517	CARCINOMA \ SQUAMOUS CELL
1540SS136	C6	MALIGNANT	S70	UTERUS	SS136	PERITONEAL COVERING	D517	CARCINOMA \ SQUAMOUS CELL
1540SS132	C6	MALIGNANT	S70	UTERUS	SS132	PERIMETRIUM	D517	CARCINOMA \ SQUAMOUS CELL
1540SS115	C6	MALIGNANT	S70	UTERUS	SS115	MYOMETRIUM	D517	CARCINOMA \ SQUAMOUS CELL
1540SS54	C6	MALIGNANT	S70	UTERUS	SS54	ENDOMETRIUM	D517	CARCINOMA \ SQUAMOUS CELL
1516	C6	MALIGNANT	S46	TRACHEA / MAJOR BRONCHI			D517	CARCINOMA \ SQUAMOUS CELL
1505	C6	MALIGNANT	S54	TONSIL			D517	CARCINOMA \ SQUAMOUS CELL
1315SS166	C6	MALIGNANT	S76	SMALL BOWEL	SS166	SMOOTH MUSCLE	D517	CARCINOMA \ SQUAMOUS CELL
1315SS91	C6	MALIGNANT	S76	SMALL BOWEL	SS91	JEJUNUM	D517	CARCINOMA \ SQUAMOUS CELL
1315SS85	C6	MALIGNANT	S76	SMALL BOWEL	SS85	ILEUM - PEYERS PATCH	D517	CARCINOMA \ SQUAMOUS CELL
1315SS84	C6	MALIGNANT	S76	SMALL BOWEL	SS84	ILEUM - ILEOCECAL JUNCTION/VALVE	D517	CARCINOMA \ SQUAMOUS CELL
1315SS83	C6	MALIGNANT	S76	SMALL BOWEL	SS83	ILEUM	D517	CARCINOMA \ SQUAMOUS CELL
1315SS48	C6	MALIGNANT	S76	SMALL BOWEL	SS48	DUODENUM	D517	CARCINOMA \ SQUAMOUS CELL
1253SS157	C6	MALIGNANT	S1	SKIN	SS157	SEBACEOUS GLAND	D517	CARCINOMA \ SQUAMOUS CELL
1253SS156	C6	MALIGNANT	S1	SKIN	SS156	SCALP	D517	CARCINOMA \ SQUAMOUS CELL
1253SS98	C6	MALIGNANT	S1	SKIN	SS98	LEG	D517	CARCINOMA \ SQUAMOUS CELL
1253SS73	C6	MALIGNANT	S1	SKIN	SS73	GLANDS	D517	CARCINOMA \ SQUAMOUS CELL
1253SS66	C6	MALIGNANT	S1	SKIN	SS66	FOREHEAD	D517	CARCINOMA \ SQUAMOUS CELL
1253SS65	C6	MALIGNANT	S1	SKIN	SS65	FOOT	D517	CARCINOMA \ SQUAMOUS CELL
1253SS57	C6	MALIGNANT	S1	SKIN	SS57	EYELID	D517	CARCINOMA \ SQUAMOUS CELL
1253SS19	C6	MALIGNANT	S1	SKIN	SS19	BREAST	D517	CARCINOMA \ SQUAMOUS CELL
1253SS8	C6	MALIGNANT	S1	SKIN	SS8	ARM	D517	CARCINOMA \ SQUAMOUS CELL
1253SS2	C6	MALIGNANT	S1	SKIN	SS2	ABDOMINAL	D517	CARCINOMA \ SQUAMOUS CELL
1113SS74	C6	MALIGNANT	S28	PENIS	SS74	GLANS	D517	CARCINOMA \ SQUAMOUS CELL
985SS181	C6	MALIGNANT	S51	ORAL CAVITY	SS181	TONGUE	D517	CARCINOMA \ SQUAMOUS CELL
985SS167	C6	MALIGNANT	S51	ORAL CAVITY	SS167	SOFT PALATE	D517	CARCINOMA \ SQUAMOUS CELL
985SS139	C6	MALIGNANT	S51	ORAL CAVITY	SS139	PHARYNX	D517	CARCINOMA \ SQUAMOUS CELL
985SS121	C6	MALIGNANT	S51	ORAL CAVITY	SS121	OROPHARYNX	D517	CARCINOMA \ SQUAMOUS CELL
985SS100	C6	MALIGNANT	S51	ORAL CAVITY	SS100	LIP	D517	CARCINOMA \ SQUAMOUS CELL
985SS75	C6	MALIGNANT	S51	ORAL CAVITY	SS75	HARD PALATE	D517	CARCINOMA \ SQUAMOUS CELL
985SS72	C6	MALIGNANT	S51	ORAL CAVITY	SS72	GINGIVA	D517	CARCINOMA \ SQUAMOUS CELL
985SS55	C6	MALIGNANT	S51	ORAL CAVITY	SS55	EPIGLOTTIS	D517	CARCINOMA \ SQUAMOUS CELL
965SS1	C6	MALIGNANT	S72	NASOPHARYNX	SS1	NONE	D517	CARCINOMA \ SQUAMOUS CELL
964SS1	C6	MALIGNANT	S72	NASOPHARYNX	SS1	NONE	D517	CARCINOMA \ SQUAMOUS CELL
